State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Sikkim,EAST DISTRICT,2011,Kharif     ,Rice,4940,8670,847.8,779.1,0.85,1.2
Sikkim,EAST DISTRICT,2012,Kharif     ,Rice,4910,8770,847.8,1714.02,1.87,0.64
Sikkim,EAST DISTRICT,2013,Kharif     ,Rice,4910,8840,847.8,24152.1,26.35,0.971666667
Sikkim,EAST DISTRICT,2014,Kharif     ,Rice,4870,8790,847.8,1672104.42,1824.27,0.661538462
Sikkim,EAST DISTRICT,2015,Kharif     ,Rice,4813,8751,847.8,32254.74,35.19,0.55
Sikkim,NORTH DISTRICT,1998,Kharif     ,Rice,1404,1917,847.8,58096863.72,63383.82,1.674615385
Sikkim,NORTH DISTRICT,1999,Kharif     ,Rice,1408,2059,847.8,93180.36,101.66,0.781111111
Sikkim,NORTH DISTRICT,2000,Kharif     ,Rice,1408,2059,847.8,134005.2,146.2,0.55
Sikkim,NORTH DISTRICT,2001,Kharif     ,Rice,1360,1992,996.1,2905108.08,3169.48,1.295652174
Sikkim,NORTH DISTRICT,2002,Kharif     ,Rice,1000,1350,996.1,68716.62,74.97,68.23
Sikkim,NORTH DISTRICT,2003,Kharif     ,Rice,1000,1320,996.1,2357089.14,2571.59,0.828333333
Sikkim,NORTH DISTRICT,2004,Kharif     ,Rice,1000,1000,996.1,9419007.36,10276.16,0.947916667
Sikkim,NORTH DISTRICT,2005,Kharif     ,Rice,600,1850,996.1,919961.28,1003.68,0.950625
Sikkim,NORTH DISTRICT,2006,Kharif     ,Rice,850,850,996.1,459357.36,501.16,4.763809524
Sikkim,NORTH DISTRICT,2007,Kharif     ,Rice,1000,1030,996.1,2871606.78,3132.93,6.558333333
Sikkim,NORTH DISTRICT,2008,Kharif     ,Rice,1000,1070,996.1,3115932.54,3399.49,6.710434783
Sikkim,NORTH DISTRICT,2009,Kharif     ,Rice,1000,1070,996.1,4320265.32,4713.42,0.564
Sikkim,NORTH DISTRICT,2010,Kharif     ,Rice,1000,1140,996.1,1614918.48,1761.88,0.892083333
Sikkim,NORTH DISTRICT,2011,Kharif     ,Rice,970,1100,996.1,24504564.84,26734.54,0.515217391
Sikkim,NORTH DISTRICT,2012,Kharif     ,Rice,980,1320,996.1,128674130.3,140383.79,0.58625
Sikkim,NORTH DISTRICT,2013,Kharif     ,Rice,988,1410,996.1,139303.08,151.98,41.7825
Sikkim,NORTH DISTRICT,2014,Kharif     ,Rice,990,1420,996.1,8182108.2,8926.7,1.314166667
Sikkim,NORTH DISTRICT,2015,Kharif     ,Rice,920,1347,1317.2,117644.1,128.35,0.841
Sikkim,SOUTH DISTRICT,1998,Kharif     ,Rice,2400,3270,1317.2,8258.46,9.01,0.755
Sikkim,SOUTH DISTRICT,1999,Kharif     ,Rice,2400,3430,1317.2,272529.18,297.33,1.45
Sikkim,SOUTH DISTRICT,2000,Kharif     ,Rice,2400,3430,1317.2,9349.2,10.2,0.58
Sikkim,SOUTH DISTRICT,2001,Kharif     ,Rice,2340,3150,1317.2,4494783.72,4903.82,12313.48667
Sikkim,SOUTH DISTRICT,2002,Kharif     ,Rice,2340,3550,1317.2,200851.98,219.13,1.764
Sikkim,SOUTH DISTRICT,2003,Kharif     ,Rice,2340,3550,1317.2,3391578.12,3700.22,1.025
Sikkim,SOUTH DISTRICT,2004,Kharif     ,Rice,2340,3410,1317.2,320677.56,349.86,1.015
Sikkim,SOUTH DISTRICT,2005,Kharif     ,Rice,2340,3770,1317.2,2097648.84,2288.54,1.616666667
Sikkim,SOUTH DISTRICT,2006,Kharif     ,Rice,2300,3750,1317.2,7838680.92,8552.02,1.530555556
Sikkim,SOUTH DISTRICT,2007,Kharif     ,Rice,2800,4650,1317.2,290292.66,316.71,0.555
Sikkim,SOUTH DISTRICT,2008,Kharif     ,Rice,2460,4350,1317.2,230457.78,251.43,0.455
Sikkim,SOUTH DISTRICT,2009,Kharif     ,Rice,2100,3730,1317.2,95730354.3,104442.05,14.996875
Sikkim,SOUTH DISTRICT,2010,Kharif     ,Rice,2220,3948,1317.2,4382749.14,4781.59,0.761875
Sikkim,SOUTH DISTRICT,2011,Kharif     ,Rice,2210,3930,1317.2,734691.3,801.55,0.300714286
Sikkim,SOUTH DISTRICT,2012,Kharif     ,Rice,2420,4480,1317.2,5660940.6,6176.1,1.94
Sikkim,SOUTH DISTRICT,2013,Kharif     ,Rice,2100,4010,1317.2,3675014.7,4009.45,3.632727273
Sikkim,SOUTH DISTRICT,2014,Kharif     ,Rice,2050,3910,1317.2,5890151.82,6426.17,2.912352941
Sikkim,SOUTH DISTRICT,2015,Kharif     ,Rice,1920,3738,1317.2,8055582.36,8788.66,0.733529412
Sikkim,WEST DISTRICT,1998,Kharif     ,Rice,5380,7480,1317.2,834883.56,910.86,11.27
Sikkim,WEST DISTRICT,1999,Kharif     ,Rice,5380,8000,1317.2,320210.1,349.35,0.652222222
Sikkim,WEST DISTRICT,2000,Kharif     ,Rice,5380,7999,1317.2,261310.14,285.09,0.682727273
Sikkim,WEST DISTRICT,2001,Kharif     ,Rice,5100,7570,1317.2,2034230.1,2219.35,0.560666667
Sikkim,WEST DISTRICT,2002,Kharif     ,Rice,5100,7600,1317.2,569989.56,621.86,0.527142857
Sikkim,WEST DISTRICT,2003,Kharif     ,Rice,5100,7600,1317.2,92089.62,100.47,0.42
Sikkim,WEST DISTRICT,2004,Kharif     ,Rice,5100,7630,1317.2,1463305.62,1596.47,1.160666667
Sikkim,WEST DISTRICT,2005,Kharif     ,Rice,550,8320,1317.2,59905154.82,65356.67,31.58888889
Sikkim,WEST DISTRICT,2006,Kharif     ,Rice,550,8350,1317.2,378642.6,413.1,12.4
Sikkim,WEST DISTRICT,2007,Kharif     ,Rice,2460,4560,1317.2,1834624.68,2001.58,0.76
Sikkim,WEST DISTRICT,2008,Kharif     ,Rice,4190,7450,1317.2,63935750.76,69754.06,0.937777778
Sikkim,WEST DISTRICT,2009,Kharif     ,Rice,4170,7580,1317.2,33355140.84,36390.54,2.095
Sikkim,WEST DISTRICT,2010,Kharif     ,Rice,3970,7213,1317.2,222776321.5,243049.51,2.79
Sikkim,WEST DISTRICT,2011,Kharif     ,Rice,3950,7180,1317.2,621149940.6,677676.1,2.346111111
Sikkim,WEST DISTRICT,2012,Kharif     ,Rice,3610,6770,1317.2,91933.8,100.3,0.763333333
Sikkim,WEST DISTRICT,2013,Kharif     ,Rice,3160,6000,1317.2,130109.7,141.95,5.38375
Sikkim,WEST DISTRICT,2014,Kharif     ,Rice,3130,5950,1317.2,162208.62,176.97,0.6125
Sikkim,WEST DISTRICT,2015,Kharif     ,Rice,3016,5851,1317.2,28601228.46,31204.01,0.804705882
Tamil Nadu,ARIYALUR,2008,Kharif     ,Rice,24574,,1317.2,201319.44,219.64,0.56
Tamil Nadu,ARIYALUR,2009,Kharif     ,Rice,25978,80462,1317.2,186049.08,202.98,0.7325
Tamil Nadu,ARIYALUR,2010,Kharif     ,Rice,25211,97869,1317.2,81026.4,88.4,1.6
Tamil Nadu,ARIYALUR,2011,Kharif     ,Rice,24097,97257,1317.2,85856.82,93.67,0.64
Tamil Nadu,ARIYALUR,2012,Kharif     ,Rice,17523,36392,1317.2,2142525,2337.5,78.33428571
Tamil Nadu,ARIYALUR,2013,Kharif     ,Rice,24437,131658,1317.2,1679739.6,1832.6,1.233125
Tamil Nadu,COIMBATORE,1997,Whole Year ,Rice,18703,57670,1317.2,2207813.58,2408.73,0.935
Tamil Nadu,COIMBATORE,1998,Kharif     ,Rice,15034,51575,1317.2,6701350.74,7311.19,0.579375
Tamil Nadu,COIMBATORE,1999,Kharif     ,Rice,16875,60494,1317.2,1092142.38,1191.53,0.75
Tamil Nadu,COIMBATORE,2000,Kharif     ,Rice,12170,47066,1317.2,49221668.16,53700.96,2.401764706
Tamil Nadu,COIMBATORE,2001,Kharif     ,Rice,10548,37200,904.1,50621243.4,55227.9,0.6948
Tamil Nadu,COIMBATORE,2002,Kharif     ,Rice,6577,22152,904.1,30838959.48,33645.38,1.078787879
Tamil Nadu,COIMBATORE,2003,Kharif     ,Rice,3654,10643,904.1,1252792.8,1366.8,44.35692308
Tamil Nadu,COIMBATORE,2004,Kharif     ,Rice,7239,24454,904.1,11696628.3,12761.05,1.586052632
Tamil Nadu,COIMBATORE,2005,Kharif     ,Rice,7406,20665,904.1,212071.02,231.37,0.305714286
Tamil Nadu,COIMBATORE,2006,Kharif     ,Rice,6221,24009,904.1,23439379.32,25572.42,0.367391304
Tamil Nadu,COIMBATORE,2007,Kharif     ,Rice,6479,24456,904.1,97087079.04,105922.24,0.198421053
Tamil Nadu,COIMBATORE,2008,Kharif     ,Rice,2573,25437,904.1,466213.44,508.64,0.331785714
Tamil Nadu,COIMBATORE,2009,Kharif     ,Rice,2817,9884,904.1,105957.6,115.6,0.349545455
Tamil Nadu,COIMBATORE,2010,Kharif     ,Rice,2666,10419,904.1,8439522.84,9207.54,1.4066
Tamil Nadu,COIMBATORE,2011,Kharif     ,Rice,2629,10486,904.1,8128973.58,8868.73,3.153
Tamil Nadu,COIMBATORE,2012,Kharif     ,Rice,2156,7890,904.1,1214928.54,1325.49,1.159761905
Tamil Nadu,COIMBATORE,2013,Kharif     ,Rice,2158,10139,904.1,468664800.2,511314.44,0.9506
Tamil Nadu,CUDDALORE,1997,Whole Year ,Rice,116625,358110,904.1,32264400.84,35200.54,0.996041667
Tamil Nadu,CUDDALORE,1998,Kharif     ,Rice,121285,418149,904.1,3448764.06,3762.61,0.3075
Tamil Nadu,CUDDALORE,1999,Kharif     ,Rice,127843,447523,904.1,26645.22,29.07,0.3325
Tamil Nadu,CUDDALORE,2000,Kharif     ,Rice,123804,472024,904.1,70497330.96,76912.76,1.3486
Tamil Nadu,CUDDALORE,2001,Kharif     ,Rice,108375,402810,904.1,564691.68,616.08,1.727142857
Tamil Nadu,CUDDALORE,2002,Kharif     ,Rice,102336,281708,904.1,8379687.96,9142.26,0.646666667
Tamil Nadu,CUDDALORE,2003,Kharif     ,Rice,104162,317655,904.1,16667442.12,18184.22,0.684468085
Tamil Nadu,CUDDALORE,2004,Kharif     ,Rice,114599,315702,904.1,126596893.9,138117.52,1.0752
Tamil Nadu,CUDDALORE,2005,Kharif     ,Rice,114291,218345,904.1,80907665.16,88270.46,0.491666667
Tamil Nadu,CUDDALORE,2006,Kharif     ,Rice,105440,392384,904.1,113904.42,124.27,0.283333333
Tamil Nadu,CUDDALORE,2007,Kharif     ,Rice,102798,335119,904.1,11500918.38,12547.53,0.345306122
Tamil Nadu,CUDDALORE,2008,Kharif     ,Rice,107817,223882,904.1,394847.88,430.78,0.303793103
Tamil Nadu,CUDDALORE,2009,Kharif     ,Rice,111517,322962,904.1,14901378.24,16257.44,0.263846154
Tamil Nadu,CUDDALORE,2010,Kharif     ,Rice,115815,301506,904.1,7970348.82,8695.67,13.143
Tamil Nadu,CUDDALORE,2011,Kharif     ,Rice,120983,248242,904.1,30237805.92,32989.52,0.492708333
Tamil Nadu,CUDDALORE,2012,Kharif     ,Rice,111958,339286,904.1,9357302.64,10208.84,11.0822449
Tamil Nadu,CUDDALORE,2013,Kharif     ,Rice,127485,565960,904.1,59523.24,64.94,0.32
Tamil Nadu,DHARMAPURI,1997,Whole Year ,Rice,64393,203890,904.1,119781794.6,130682.23,0.827959184
Tamil Nadu,DHARMAPURI,1998,Kharif     ,Rice,57072,196352,904.1,248232323.2,270822.07,0.906041667
Tamil Nadu,DHARMAPURI,1999,Kharif     ,Rice,60472,201243,904.1,63730.38,69.53,0.3
Tamil Nadu,DHARMAPURI,2000,Kharif     ,Rice,61608,227438,904.1,652574.16,711.96,0.368974359
Tamil Nadu,DHARMAPURI,2001,Kharif     ,Rice,54334,189510,904.1,49946542.8,54491.8,0.4246
Tamil Nadu,DHARMAPURI,2002,Kharif     ,Rice,30152,77596,904.1,41840942.22,45648.57,0.282424242
Tamil Nadu,DHARMAPURI,2003,Kharif     ,Rice,15997,38810,904.1,92712.9,101.15,0.500666667
Tamil Nadu,DHARMAPURI,2004,Kharif     ,Rice,13915,38568,904.1,847637271.2,924774.33,1.0138
Tamil Nadu,DHARMAPURI,2005,Kharif     ,Rice,29023,85390,904.1,7097445.18,7743.33,31.6544898
Tamil Nadu,DHARMAPURI,2006,Kharif     ,Rice,21062,76072,904.1,31475.64,34.34,0.369
Tamil Nadu,DHARMAPURI,2007,Kharif     ,Rice,18801,70395,904.1,544902.54,594.49,6.02
Tamil Nadu,DHARMAPURI,2008,Kharif     ,Rice,20368,77727,904.1,48615.84,53.04,0.543636364
Tamil Nadu,DHARMAPURI,2009,Kharif     ,Rice,20310,79675,904.1,101127.18,110.33,0.975483871
Tamil Nadu,DHARMAPURI,2010,Kharif     ,Rice,22862,93207,904.1,88530379.56,96586.86,0.351
Tamil Nadu,DHARMAPURI,2011,Kharif     ,Rice,27067,128226,904.1,760713.24,829.94,0.220833333
Tamil Nadu,DHARMAPURI,2012,Kharif     ,Rice,12003,53669,904.1,694800600.9,758029.15,1.8538
Tamil Nadu,DHARMAPURI,2013,Kharif     ,Rice,26689,132535,629.2,4236303.33,6120.72,1.487894737
Tamil Nadu,DINDIGUL,1997,Whole Year ,Rice,27589,136520,629.2,805799.61,1164.24,0.995
Tamil Nadu,DINDIGUL,1998,Kharif     ,Rice,27278,93305,629.2,1963752.42,2837.28,1.252580645
Tamil Nadu,DINDIGUL,1999,Kharif     ,Rice,28437,118998,629.2,28737.03,41.52,0.98
Tamil Nadu,DINDIGUL,2000,Kharif     ,Rice,25246,111460,629.2,9450828.45,13654.8,0.956666667
Tamil Nadu,DINDIGUL,2001,Kharif     ,Rice,16106,76330,629.2,60131.82,86.88,1.015714286
Tamil Nadu,DINDIGUL,2002,Kharif     ,Rice,15372,52709,629.2,1639505.7,2368.8,0.938888889
Tamil Nadu,DINDIGUL,2003,Kharif     ,Rice,11437,32378,629.2,511951.02,739.68,1.034444444
Tamil Nadu,DINDIGUL,2004,Kharif     ,Rice,21031,74246,629.2,21209921.46,30644.64,9.54
Tamil Nadu,DINDIGUL,2005,Kharif     ,Rice,23735,75304,629.2,12353932.92,17849.28,0.897297297
Tamil Nadu,DINDIGUL,2006,Kharif     ,Rice,18607,81248,629.2,3822523.32,5522.88,0.820540541
Tamil Nadu,DINDIGUL,2007,Kharif     ,Rice,17276,67837,629.2,38947147.26,56271.84,1.910789474
Tamil Nadu,DINDIGUL,2008,Kharif     ,Rice,19638,72661,629.2,39488167.53,57053.52,3.635882353
Tamil Nadu,DINDIGUL,2009,Kharif     ,Rice,16647,78849,629.2,30151124.43,43563.12,3.725135135
Tamil Nadu,DINDIGUL,2010,Kharif     ,Rice,18349,98053,629.2,28685868.12,41446.08,0.843947368
Tamil Nadu,DINDIGUL,2011,Kharif     ,Rice,19158,103376,629.2,2851278.15,4119.6,10.24086957
Tamil Nadu,DINDIGUL,2012,Kharif     ,Rice,9476,30806,629.2,1544490.78,2231.52,0.66375
Tamil Nadu,DINDIGUL,2013,Kharif     ,Rice,4234,25758,629.2,25036099.2,36172.8,0.656571429
Tamil Nadu,ERODE,1997,Whole Year ,Rice,60892,268930,629.2,361123.14,521.76,0.753
Tamil Nadu,ERODE,1998,Kharif     ,Rice,67387,232121,629.2,407633.94,588.96,0.734
Tamil Nadu,ERODE,1999,Kharif     ,Rice,64481,270611,629.2,3181006.5,4596,1.032894737
Tamil Nadu,ERODE,2000,Kharif     ,Rice,68130,306471,629.2,1497315.54,2163.36,1.07
Tamil Nadu,ERODE,2001,Kharif     ,Rice,50474,233910,629.2,14348249.58,20730.72,1.101842105
Tamil Nadu,ERODE,2002,Kharif     ,Rice,16691,74471,629.2,82260661.98,118852.32,0.919642857
Tamil Nadu,ERODE,2003,Kharif     ,Rice,1944,7962,629.2,14030481.15,20271.6,1.827916667
Tamil Nadu,ERODE,2004,Kharif     ,Rice,55347,216247,629.2,376352935.3,543764.4,0.979210526
Tamil Nadu,ERODE,2005,Kharif     ,Rice,43539,179564,629.2,11627.7,16.8,0.795
Tamil Nadu,ERODE,2006,Kharif     ,Rice,38548,161599,629.2,424909.38,613.92,0.7825
Tamil Nadu,ERODE,2007,Kharif     ,Rice,38360,166860,629.2,880881.33,1272.72,0.799444444
Tamil Nadu,ERODE,2008,Kharif     ,Rice,38053,196321,629.2,41639125.92,60161.28,53.23921053
Tamil Nadu,ERODE,2009,Kharif     ,Rice,38114,156419,629.2,2894300.64,4181.76,1.419565217
Tamil Nadu,ERODE,2010,Kharif     ,Rice,36659,154538,629.2,1557613.47,2250.48,1.802727273
Tamil Nadu,ERODE,2011,Kharif     ,Rice,33719,144357,629.2,2519390.37,3640.08,0.8775
Tamil Nadu,ERODE,2012,Kharif     ,Rice,6603,29125,629.2,348861065.9,504043.44,2.282631579
Tamil Nadu,ERODE,2013,Kharif     ,Rice,30889,163021,1283.1,9047181.15,13071.6,0.432777778
Tamil Nadu,KANCHIPURAM,1997,Whole Year ,Rice,154694,505700,1283.1,12624.36,18.24,0.546666667
Tamil Nadu,KANCHIPURAM,1998,Kharif     ,Rice,207871,711233,1283.1,90529.95,130.8,37.56
Tamil Nadu,KANCHIPURAM,1999,Kharif     ,Rice,193691,618958,1283.1,374245.83,540.72,0.581428571
Tamil Nadu,KANCHIPURAM,2000,Kharif     ,Rice,172517,574297,1283.1,37042.53,53.52,0.32
Tamil Nadu,KANCHIPURAM,2001,Kharif     ,Rice,135160,478940,1283.1,555139.62,802.08,0.278235294
Tamil Nadu,KANCHIPURAM,2002,Kharif     ,Rice,97420,278087,1283.1,1993.32,2.88,1.655
Tamil Nadu,KANCHIPURAM,2003,Kharif     ,Rice,97117,295638,1283.1,1100478.75,1590,0.465555556
Tamil Nadu,KANCHIPURAM,2004,Kharif     ,Rice,101674,307110,1283.1,179897.13,259.92,2.667333333
Tamil Nadu,KANCHIPURAM,2005,Kharif     ,Rice,114720,293875,1283.1,312286.8,451.2,1.181764706
Tamil Nadu,KANCHIPURAM,2006,Kharif     ,Rice,103107,395134,1283.1,41609890.56,60119.04,0.959411765
Tamil Nadu,KANCHIPURAM,2007,Kharif     ,Rice,91356,345129,1283.1,4914198.24,7100.16,1.33875
Tamil Nadu,KANCHIPURAM,2008,Kharif     ,Rice,90874,329210,1283.1,8103178.02,11707.68,0.306470588
Tamil Nadu,KANCHIPURAM,2009,Kharif     ,Rice,91020,331434,1283.1,350325.99,506.16,0.256363636
Tamil Nadu,KANCHIPURAM,2010,Kharif     ,Rice,95739,378628,1283.1,950149.2,1372.8,1.511764706
Tamil Nadu,KANCHIPURAM,2011,Kharif     ,Rice,90419,395412,1283.1,90031.62,130.08,0
Tamil Nadu,KANCHIPURAM,2012,Kharif     ,Rice,77784,344875,1283.1,59666379.78,86207.52,0.625
Tamil Nadu,KANCHIPURAM,2013,Kharif     ,Rice,85564,391837,1283.1,6245569.89,9023.76,0.255
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year ,Rice,31244,118640,1283.1,17418460.71,25166.64,1.733888889
Tamil Nadu,KANNIYAKUMARI,1998,Kharif     ,Rice,32907,115066,1283.1,2673374.34,3862.56,0.308666667
Tamil Nadu,KANNIYAKUMARI,1999,Kharif     ,Rice,31472,143642,1283.1,202321.98,292.32,2.254
Tamil Nadu,KANNIYAKUMARI,2000,Kharif     ,Rice,28596,129425,1283.1,1520737.05,2197.2,0.242777778
Tamil Nadu,KANNIYAKUMARI,2001,Kharif     ,Rice,28229,121390,1283.1,1182038.76,1707.84,0.235333333
Tamil Nadu,KANNIYAKUMARI,2002,Kharif     ,Rice,26052,98469,1283.1,11529362.88,16657.92,0.186
Tamil Nadu,KANNIYAKUMARI,2003,Kharif     ,Rice,17320,52897,1283.1,827892.24,1196.16,5.32625
Tamil Nadu,KANNIYAKUMARI,2004,Kharif     ,Rice,22016,86486,1283.1,414444.45,598.8,0.172352941
Tamil Nadu,KANNIYAKUMARI,2005,Kharif     ,Rice,21709,82523,1283.1,1110445.35,1604.4,0.243529412
Tamil Nadu,KANNIYAKUMARI,2006,Kharif     ,Rice,21406,94130,1283.1,2354941.47,3402.48,0.344375
Tamil Nadu,KANNIYAKUMARI,2007,Kharif     ,Rice,20349,90210,1283.1,1975546.23,2854.32,5.708235294
Tamil Nadu,KANNIYAKUMARI,2008,Kharif     ,Rice,18187,83657,1283.1,1339344.93,1935.12,0.280909091
Tamil Nadu,KANNIYAKUMARI,2009,Kharif     ,Rice,17307,76237,1283.1,8346695.28,12059.52,0.393333333
Tamil Nadu,KANNIYAKUMARI,2010,Kharif     ,Rice,16989,80387,1283.1,654107293.6,945071.04,1.702222222
Tamil Nadu,KANNIYAKUMARI,2011,Kharif     ,Rice,16617,90110,1283.1,133220.22,192.48,0.287142857
Tamil Nadu,KANNIYAKUMARI,2012,Kharif     ,Rice,12412,57882,1283.1,213451.35,308.4,0.251666667
Tamil Nadu,KANNIYAKUMARI,2013,Kharif     ,Rice,13619,66703,1283.1,3406085.55,4921.2,0.352222222
Tamil Nadu,KARUR,1997,Whole Year ,Rice,16448,48590,1283.1,26402852.28,38147.52,0.213888889
Tamil Nadu,KARUR,1998,Kharif     ,Rice,16961,58225,1283.1,15906361.38,22981.92,1.113076923
Tamil Nadu,KARUR,1999,Kharif     ,Rice,17279,56473,1283.1,1252469.4,1809.6,2.692777778
Tamil Nadu,KARUR,2000,Kharif     ,Rice,15277,51797,1283.1,673742.16,973.44,0.498461538
Tamil Nadu,KARUR,2001,Kharif     ,Rice,15539,56120,1283.1,462450.24,668.16,5.319411765
Tamil Nadu,KARUR,2002,Kharif     ,Rice,12837,37510,1283.1,3820.53,5.52,0.4
Tamil Nadu,KARUR,2003,Kharif     ,Rice,9321,24070,1283.1,162455.58,234.72,1.044375
Tamil Nadu,KARUR,2004,Kharif     ,Rice,18233,54278,1283.1,17077436.88,24673.92,0.291111111
Tamil Nadu,KARUR,2005,Kharif     ,Rice,18398,48225,1283.1,713940.78,1031.52,0.233076923
Tamil Nadu,KARUR,2006,Kharif     ,Rice,13745,48272,1283.1,17225773.11,24888.24,1.395882353
Tamil Nadu,KARUR,2007,Kharif     ,Rice,12433,40279,1107.5,45962637,66408,0.966538462
Tamil Nadu,KARUR,2008,Kharif     ,Rice,15628,60158,1107.5,81310845,117480,1.226666667
Tamil Nadu,KARUR,2009,Kharif     ,Rice,15013,64087,1107.5,63603519,91896,2.497
Tamil Nadu,KARUR,2010,Kharif     ,Rice,14808,56991,1107.5,3903585,5640,70.365
Tamil Nadu,KARUR,2011,Kharif     ,Rice,17090,65737,1107.5,81493566,117744,2.011363636
Tamil Nadu,KARUR,2012,Kharif     ,Rice,10907,44073,1107.5,435739752,629568,3.313043478
Tamil Nadu,KARUR,2013,Kharif     ,Rice,12565,69898,1107.5,1262436,1824,0.956666667
Tamil Nadu,KRISHNAGIRI,2004,Kharif     ,Rice,17620,45254,1107.5,4800579,6936,5.24125
Tamil Nadu,KRISHNAGIRI,2005,Kharif     ,Rice,21980,57797,1107.5,29152305,42120,1.271153846
Tamil Nadu,KRISHNAGIRI,2006,Kharif     ,Rice,17890,51037,1107.5,280925232,405888,1.680416667
Tamil Nadu,KRISHNAGIRI,2007,Kharif     ,Rice,14982,47672,1107.5,38288355,55320,1.723478261
Tamil Nadu,KRISHNAGIRI,2008,Kharif     ,Rice,14621,52303,1107.5,20697306,29904,0.69
Tamil Nadu,KRISHNAGIRI,2009,Kharif     ,Rice,16490,64976,1107.5,12690804,18336,1.065238095
Tamil Nadu,KRISHNAGIRI,2010,Kharif     ,Rice,16337,70126,1107.5,8205834,11856,1.126470588
Tamil Nadu,KRISHNAGIRI,2011,Kharif     ,Rice,20111,91443,1107.5,70181475,101400,1.692631579
Tamil Nadu,KRISHNAGIRI,2012,Kharif     ,Rice,17753,72186,1107.5,18272100,26400,1.882307692
Tamil Nadu,KRISHNAGIRI,2013,Kharif     ,Rice,29704,143404,1107.5,5481630,7920,2.00125
Tamil Nadu,MADURAI,1997,Whole Year ,Rice,83061,314380,1107.5,29467914,42576,0.4828
Tamil Nadu,MADURAI,1998,Kharif     ,Rice,88338,303471,1107.5,11793810,17040,0.584615385
Tamil Nadu,MADURAI,1999,Kharif     ,Rice,79103,331342,1107.5,3720864,5376,0.651875
Tamil Nadu,MADURAI,2000,Kharif     ,Rice,71421,327017,1107.5,11145981,16104,26.0365
Tamil Nadu,MADURAI,2001,Kharif     ,Rice,68131,271590,1107.5,3986640,5760,0.775
Tamil Nadu,MADURAI,2002,Kharif     ,Rice,43959,112171,1107.5,1328880,1920,0.632
Tamil Nadu,MADURAI,2003,Kharif     ,Rice,23934,65024,1107.5,4318860,6240,1.166363636
Tamil Nadu,MADURAI,2004,Kharif     ,Rice,60368,196583,1107.5,5647740,8160,0.496363636
Tamil Nadu,MADURAI,2005,Kharif     ,Rice,70996,234492,1107.5,9152661,13224,21.58
Tamil Nadu,MADURAI,2006,Kharif     ,Rice,67230,267518,1107.5,3322200,4800,0.7225
Tamil Nadu,MADURAI,2007,Kharif     ,Rice,61864,214880,1107.5,36992697,53448,1.562
Tamil Nadu,MADURAI,2008,Kharif     ,Rice,66699,267228,1107.5,120977913,174792,1.8275
Tamil Nadu,MADURAI,2009,Kharif     ,Rice,50986,203616,1107.5,13255578,19152,2.987777778
Tamil Nadu,MADURAI,2010,Kharif     ,Rice,61064,260055,1107.5,35514318,51312,0.430454545
Tamil Nadu,MADURAI,2011,Kharif     ,Rice,65635,304235,1107.5,12491472,18048,0.616153846
Tamil Nadu,MADURAI,2012,Kharif     ,Rice,18024,65000,1107.5,13953240,20160,0.852307692
Tamil Nadu,MADURAI,2013,Kharif     ,Rice,35268,163965,1107.5,31577511,45624,69.7375
Tamil Nadu,NAGAPATTINAM,1997,Whole Year ,Rice,156953,269630,1107.5,9949989,14376,1.805
Tamil Nadu,NAGAPATTINAM,1998,Kharif     ,Rice,159249,551392,1107.5,14617680,21120,1.99
Tamil Nadu,NAGAPATTINAM,1999,Kharif     ,Rice,162381,518670,1107.5,16959831,24504,0.672307692
Tamil Nadu,NAGAPATTINAM,2000,Kharif     ,Rice,168155,556041,1107.5,1162770,1680,0.7625
Tamil Nadu,NAGAPATTINAM,2001,Kharif     ,Rice,168265,427500,1107.5,263882346,381264,3.0388
Tamil Nadu,NAGAPATTINAM,2002,Kharif     ,Rice,137724,159449,1107.5,16943220,24480,0.333913043
Tamil Nadu,NAGAPATTINAM,2003,Kharif     ,Rice,136039,259866,639.2,3642293.97,5262.48,0.822105263
Tamil Nadu,NAGAPATTINAM,2004,Kharif     ,Rice,153139,140662,639.2,109564827.1,158302.08,1.715238095
Tamil Nadu,NAGAPATTINAM,2005,Kharif     ,Rice,158100,136637,639.2,6190753.59,8944.56,2.005238095
Tamil Nadu,NAGAPATTINAM,2006,Kharif     ,Rice,165714,630607,639.2,274745.94,396.96,0.138333333
Tamil Nadu,NAGAPATTINAM,2007,Kharif     ,Rice,154040,289317,639.2,48504.12,70.08,0
Tamil Nadu,NAGAPATTINAM,2008,Kharif     ,Rice,170840,225147,639.2,81930103.08,118374.72,2.095
Tamil Nadu,NAGAPATTINAM,2009,Kharif     ,Rice,157855,432029,639.2,189199.29,273.36,6.945333333
Tamil Nadu,NAGAPATTINAM,2010,Kharif     ,Rice,156049,321506,639.2,124582.5,180,0.394444444
Tamil Nadu,NAGAPATTINAM,2011,Kharif     ,Rice,170042,577026,639.2,10132.71,14.64,1.64
Tamil Nadu,NAGAPATTINAM,2012,Kharif     ,Rice,142210,201553,639.2,18524753.31,26765.04,0.515714286
Tamil Nadu,NAGAPATTINAM,2013,Kharif     ,Rice,154750,605329,639.2,385042.98,556.32,0.698181818
